ID Sex Gen SireID MumID Status Died Cohort Arrived
ID_568 2 67 NA NA d 1987 1986 1986
ID_569 2 67 NA NA d 1986 1986 1986
ID_570 2 67 NA NA d 1986 1986 1986
ID_571 1 67 NA NA d 1986 1986 1986
ID_572 2 67 NA NA d 1986 1986 1986
ID_573 2 67 NA NA d 1986 1986 1986
ID_574 2 67 NA NA d 1986 1986 1986
ID_575 2 67 NA ID_152 d 1986 1986 1986
ID_576 1 67 NA NA d 1986 1986 1986
ID_577 1 67 NA NA d 1986 1986 1986
ID_578 2 67 NA NA d 1986 1986 1986
ID_579 1 67 NA NA d 1986 1986 1986
ID_580 2 67 NA NA d 1987 1986 1986
ID_581 2 67 ID_103 ID_216 d 1986 1986 1986
ID_582 2 67 NA NA d 1986 1986 1986
ID_583 2 67 NA NA d 1986 1986 1986
ID_584 1 67 NA NA d 1992 1986 1986
ID_585 2 67 ID_124 ID_139 d 1986 1986 1986
ID_586 2 67 NA NA d 1986 1986 1986
ID_587 1 67 NA NA d 1986 1986 1986
ID_588 2 67 NA NA d 1986 1986 1986
ID_589 2 67 NA NA d 1986 1986 1986
ID_590 1 67 NA NA d 1986 1986 1986
ID_591 2 67 NA NA d 1986 1986 1986
ID_592 2 67 NA NA d 1986 1986 1986
ID_593 2 67 NA NA d 1986 1986 1986
ID_594 2 67 NA NA d 1986 1986 1986
ID_595 1 67 NA NA d 1986 1986 1986
ID_596 2 67 NA NA d 1986 1986 1986
ID_597 1 67 NA NA d 1990 1986 1986
ID_598 1 67 NA NA d 1986 1986 1986
ID_599 2 67 NA NA d 1986 1986 1986
ID_600 2 67 NA NA d 1986 1986 1986
ID_601 1 67 NA NA d 1986 1986 1986
ID_602 1 67 NA NA d 1986 1986 1986
ID_603 1 67 ID_125 ID_38 d 1987 1986 1986
ID_604 1 67 NA NA d 1986 1986 1986
ID_605 1 67 NA NA d 1986 1986 1986
ID_606 2 67 NA NA d 1987 1986 1986
ID_607 1 67 NA NA d 1986 1986 1986
ID_608 1 67 NA NA d 1986 1986 1986
ID_609 2 67 NA NA d 1986 1986 1986
ID_610 2 67 NA NA d 1986 1986 1986
ID_611 2 67 NA NA d 1986 1986 1986
ID_612 2 67 NA NA d 1987 1986 1986
ID_613 1 67 NA NA d 1986 1986 1986
ID_614 1 67 NA NA d 1986 1986 1986
ID_615 1 67 ID_173 ID_204 d 1986 1986 1986
ID_616 1 67 NA NA d 1987 1986 1986
ID_617 2 67 NA NA d 1987 1986 1986
ID_618 1 67 NA NA d 1996 1986 1986
ID_619 2 67 NA NA d 1986 1986 1986
ID_620 1 67 NA NA d 1991 1986 1986
ID_621 2 67 NA NA d 1986 1986 1986
ID_622 2 67 NA NA d 1986 1986 1986
ID_623 1 67 ID_21 ID_132 d 1986 1986 1986
ID_624 2 67 NA NA d 1986 1986 1986
ID_625 2 67 NA NA d 1988 1986 1986
ID_626 2 67 NA NA d 1989 1986 1986
ID_627 2 67 ID_33 ID_172 d 1986 1986 1986
ID_628 2 67 NA NA d 1986 1986 1986
ID_629 2 67 NA NA d 1986 1986 1986
ID_630 2 67 NA NA d 1986 1986 1986
ID_631 2 67 NA NA d 1986 1986 1986
ID_632 1 67 NA NA d 1986 1986 1986
ID_633 1 67 NA NA d 1992 1986 1986
ID_634 2 67 NA NA d 1988 1986 1986
ID_635 2 67 ID_197 ID_41 d 1986 1986 1986
ID_636 1 67 ID_16 ID_212 d 1986 1986 1986
ID_637 1 67 NA NA d 1986 1986 1986
ID_638 2 67 NA NA d 1986 1986 1986
ID_639 1 67 NA NA d 1986 1986 1986
ID_640 2 67 NA NA d 1987 1986 1986
ID_641 1 67 NA NA d 1986 1986 1986
ID_642 2 67 NA NA d 1986 1986 1986
ID_643 1 67 ID_113 ID_38 d 1986 1986 1986
ID_644 2 67 ID_188 ID_26 d 1986 1986 1986
ID_645 1 67 NA NA d 1986 1986 1986
ID_646 1 67 NA NA d 1986 1986 1986
ID_647 1 67 NA NA d 1986 1986 1986
ID_648 2 67 NA NA d 1987 1986 1986
ID_649 1 67 NA NA d 1987 1986 1986
ID_650 2 67 NA NA d 1986 1986 1986
ID_651 2 67 NA NA d 1987 1986 1986
ID_652 2 67 NA NA d 1986 1986 1986
ID_653 1 67 NA NA d 1986 1986 1986
ID_654 2 67 NA NA d 1987 1986 1986
ID_655 2 67 NA NA d 1986 1986 1986
ID_656 2 67 NA NA d 1986 1986 1986
ID_657 1 67 NA NA d 1986 1986 1986
ID_658 2 67 NA NA d 1987 1986 1986
ID_659 1 67 ID_3 ID_25 d 1986 1986 1986
ID_660 2 67 NA NA d 1986 1986 1986
ID_661 2 67 NA NA d 1986 1986 1986
ID_662 2 67 NA NA d 1986 1986 1986
ID_663 1 67 NA NA d 1986 1986 1986
ID_664 2 67 NA NA d 1986 1986 1986
ID_665 2 67 ID_222 ID_64 d 1986 1986 1986
ID_666 2 67 NA NA d 1986 1986 1986
ID_667 2 67 NA NA d 1986 1986 1986
ID_668 2 67 ID_195 ID_97 d 1986 1986 1986
ID_669 2 67 NA ID_149 d 1986 1986 1986
ID_670 2 67 NA NA d 1987 1986 1986
ID_671 2 67 NA NA d 1986 1986 1986
ID_672 1 67 NA NA d 1987 1986 1986
ID_673 2 67 NA NA d 1986 1986 1986
ID_674 1 67 NA NA d 1987 1986 1986
ID_675 2 67 NA NA d 1986 1986 1986
ID_676 2 67 NA NA d 1986 1986 1986
ID_677 1 67 NA NA d 1986 1986 1986
ID_678 1 67 NA NA d 1986 1986 1986
ID_679 2 67 NA NA d 1986 1986 1986
ID_680 2 67 NA NA d 1987 1986 1986
ID_681 1 67 NA NA d 1986 1986 1986
ID_682 2 67 NA NA d 1986 1986 1986
ID_683 2 67 ID_154 ID_70 d 1986 1986 1986
ID_684 1 67 NA NA d 1986 1986 1986
ID_685 1 67 NA NA d 1986 1986 1986
ID_686 1 67 NA NA d 1986 1986 1986
ID_687 2 67 NA NA d 1987 1986 1986
ID_688 2 67 NA NA d 1987 1986 1986
ID_689 2 67 NA NA d 1986 1986 1986
ID_690 2 67 ID_44 ID_41 d 1986 1986 1986
ID_691 2 67 NA ID_88 d 1987 1986 1986
ID_692 2 67 NA NA d 1986 1986 1986
ID_693 2 67 NA NA d 1986 1986 1986
ID_694 2 67 NA NA d 1986 1986 1986
ID_695 2 67 ID_220 ID_7 d 1986 1986 1986
ID_696 2 67 NA NA d 1986 1986 1986
ID_697 1 67 NA NA d 1986 1986 1986
ID_698 1 67 NA NA d 1986 1986 1986
ID_699 1 67 NA NA d 1986 1986 1986
ID_700 2 67 NA NA d 1987 1986 1986
ID_701 2 67 NA NA d 1988 1986 1986
ID_702 2 67 NA NA d 1987 1986 1986
ID_703 2 67 NA NA d 1987 1986 1986
ID_704 1 67 NA NA d 1986 1986 1986
ID_705 2 67 NA NA d 1986 1986 1986
ID_706 2 67 NA NA d 1986 1986 1986
ID_707 2 67 NA NA d 1987 1986 1986
ID_708 1 67 NA NA d 1986 1986 1986
ID_709 1 67 ID_99 ID_38 d 1986 1986 1986
ID_710 2 67 NA NA d 1986 1986 1986
ID_711 2 67 NA NA d 1987 1986 1986
ID_712 1 67 NA NA d 1986 1986 1986
ID_713 2 67 NA NA d 1986 1986 1986
ID_714 2 67 NA NA d 1988 1986 1986
ID_715 2 67 NA NA d 1986 1986 1986
ID_716 2 67 NA NA d 1987 1986 1986
ID_717 2 67 NA NA d 1986 1986 1986
ID_718 2 67 NA ID_204 d 1986 1986 1986
ID_719 2 67 NA NA d 1986 1986 1986
ID_720 2 67 NA NA d 1987 1986 1986
ID_721 2 67 NA NA d 1986 1986 1986
ID_722 2 67 NA NA d 1988 1986 1986
ID_723 1 67 ID_189 ID_10 d 1986 1986 1986
ID_724 2 67 NA NA d 1986 1986 1986
ID_725 1 67 NA NA d 1986 1986 1986
ID_726 1 67 NA NA d 1987 1986 1986
ID_727 2 67 NA NA d 1989 1986 1986
ID_728 1 67 NA NA d 1989 1986 1986
ID_729 1 67 NA NA d 1986 1986 1986
ID_730 1 67 NA NA d 1986 1986 1986
ID_731 2 67 NA NA d 1986 1986 1986
ID_732 2 67 NA NA d 1986 1986 1986
ID_733 2 67 NA NA d 1986 1986 1986
ID_734 2 67 NA NA d 1986 1986 1986
ID_735 1 67 NA NA d 1987 1986 1986
ID_736 2 67 NA NA d 1986 1986 1986
ID_737 2 67 ID_136 ID_186 d 1986 1986 1986
ID_738 2 67 NA NA d 1986 1986 1986
ID_739 1 67 NA NA d 1986 1986 1986
ID_740 1 67 NA NA d 1986 1986 1986
ID_741 2 67 NA NA d 1988 1986 1986
ID_742 2 67 ID_136 ID_134 d 1986 1986 1986
ID_743 1 67 NA NA d 1986 1986 1986
ID_744 1 67 NA NA d 1986 1986 1986
ID_745 2 67 NA NA d 1986 1986 1986
ID_746 1 67 ID_0 ID_162 d 1986 1986 1986
ID_747 2 67 NA NA d 1986 1986 1986
ID_748 2 67 NA NA d 1986 1986 1986
ID_749 1 67 NA NA d 1987 1986 1986
ID_750 1 67 ID_221 ID_212 d 1986 1986 1986
ID_751 2 67 NA NA d 1987 1986 1986
ID_752 1 67 NA NA d 1986 1986 1986
ID_753 2 67 NA NA d 1987 1986 1986
ID_754 1 67 NA NA d 1986 1986 1986
ID_755 2 67 NA NA d 1986 1986 1986
ID_756 2 67 NA NA d 1986 1986 1986
ID_757 1 67 NA NA d 1986 1986 1986
ID_758 1 67 NA NA d 1991 1986 1986
ID_759 2 67 ID_117 ID_112 d 1987 1986 1986
ID_760 2 67 NA NA d 1986 1986 1986
ID_761 1 67 ID_146 ID_84 d 1986 1986 1986
ID_762 NA 67 NA NA d 1986 NA 1986
ID_763 1 67 ID_221 ID_139 d 1986 1986 1986
ID_764 1 67 NA NA d 1986 1986 1986
ID_765 2 67 NA NA d 1987 1986 1986
ID_766 1 67 NA NA d 1986 1986 1986
ID_767 2 67 NA NA d 1986 1986 1986
ID_768 2 67 NA NA d 1986 1986 1986
ID_769 2 67 NA NA d 1986 1986 1986
ID_770 2 67 NA NA d 1986 1986 1986
ID_771 2 67 NA NA d 1986 1986 1986
ID_772 1 67 NA NA d 1986 1986 1986
ID_222 1 66 NA NA d 1986 1985 1985
ID_223 1 66 NA NA d 1988 1985 1985
ID_224 1 66 NA NA d 1986 1985 1985
ID_225 1 66 NA NA d 1986 1985 1985
ID_226 1 66 NA NA d 1993 1985 1985
ID_773 1 68 NA NA d 1987 1987 1987
ID_774 2 68 ID_154 ID_422 d 1987 1987 1987
ID_775 1 68 ID_111 ID_606 d 1988 1987 1987
ID_776 1 68 NA NA d 1988 1987 1987
ID_777 2 68 ID_758 ID_716 d 1987 1987 1987
ID_778 2 68 ID_74 ID_337 d 1989 1987 1987
ID_779 2 68 NA NA d 1990 1987 1987
ID_780 2 68 NA NA d 1987 1987 1987
ID_781 2 68 NA NA d 1987 1987 1987
ID_782 1 68 NA NA d 1989 1987 1987
ID_783 1 68 NA NA d 1987 1987 1987
ID_784 2 68 NA NA d 1987 1987 1987
ID_785 2 68 NA NA d 1987 1987 1987
ID_786 2 68 ID_50 ID_634 d 1987 1987 1987
ID_787 2 68 NA NA d 1988 1987 1987
ID_788 1 68 NA NA d 1987 1987 1987
ID_789 2 68 NA NA d 1987 1987 1987
ID_790 2 68 ID_516 ID_38 d 1988 1987 1987
ID_791 1 68 NA NA d 1987 1987 1987
ID_792 1 68 ID_516 ID_350 d 1987 1987 1987
ID_793 2 68 ID_95 ID_256 d 1987 1987 1987
ID_794 2 68 ID_124 ID_209 d 1987 1987 1987
ID_795 1 68 ID_103 ID_276 d 1987 1987 1987
ID_796 2 68 ID_298 ID_186 d 1987 1987 1987
ID_797 1 68 NA NA d 1991 1987 1987
ID_798 1 68 NA NA d 1987 1987 1987
ID_799 2 68 ID_559 ID_701 d 1987 1987 1987
ID_800 1 68 NA NA d 1987 1987 1987
ID_801 2 68 NA NA d 1988 1987 1987
ID_802 2 68 NA NA d 1987 1987 1987
ID_803 1 68 ID_289 ID_259 d 1987 1987 1987
ID_804 1 68 NA NA d 1990 1987 1987
ID_805 2 68 NA NA d 1988 1987 1987
ID_806 1 68 ID_540 ID_727 d 1987 1987 1987
ID_807 2 68 ID_30 ID_150 d 1988 1987 1987
ID_808 2 68 NA NA d 1987 1987 1987
ID_809 1 68 NA NA d 1993 1987 1987
ID_810 2 68 NA NA d 1991 1987 1987
ID_811 2 68 ID_735 ID_12 d 1991 1987 1987
ID_812 2 68 NA NA d 1987 1987 1987
ID_813 1 68 NA ID_271 d 1987 1987 1987
ID_814 1 68 NA NA d 1987 1987 1987
ID_815 2 68 ID_376 ID_11 d 1987 1987 1987
ID_816 2 68 NA NA d 1989 1987 1987
ID_817 1 68 ID_446 ID_196 d 1987 1987 1987
ID_818 2 68 ID_433 ID_7 d 1987 1987 1987
ID_819 1 68 NA NA d 1989 1987 1987
ID_820 1 68 ID_633 ID_151 d 1987 1987 1987
ID_821 1 68 NA NA d 1993 1987 1987
ID_822 2 68 ID_1 ID_138 d 1989 1987 1987
ID_823 1 68 NA NA d 1987 1987 1987
ID_824 1 68 NA NA d 1991 1987 1987
ID_825 1 68 NA NA d 1995 1987 1987
ID_826 2 68 NA NA d 1988 1987 1987
ID_827 1 68 NA NA d 1987 1987 1987
ID_828 1 68 NA NA d 1987 1987 1987
ID_829 2 68 ID_485 ID_267 d 1987 1987 1987
ID_830 1 68 ID_60 ID_12 d 1987 1987 1987
ID_831 2 68 NA NA d 1987 1987 1987
ID_832 1 68 NA NA d 1987 1987 1987
ID_833 1 68 ID_148 ID_741 d 1987 1987 1987
ID_834 2 68 NA NA d 1987 1987 1987
ID_835 1 68 ID_75 ID_241 d 1987 1987 1987
ID_836 2 68 NA NA d 1987 1987 1987
ID_837 1 68 NA NA d 1987 1987 1987
ID_838 2 68 NA NA d 1987 1987 1987
ID_839 1 68 ID_672 ID_276 d 1987 1987 1987
ID_840 2 68 ID_376 ID_12 d 1988 1987 1987
ID_841 2 68 ID_415 ID_535 d 1987 1987 1987
ID_842 1 68 NA NA d 1987 1987 1987
ID_843 1 68 ID_537 ID_186 d 1987 1987 1987
ID_844 1 68 ID_21 ID_138 d 1992 1987 1987
ID_845 1 68 NA NA d 1988 1987 1987
ID_846 2 68 ID_126 ID_5 d 1988 1987 1987
ID_847 1 68 NA NA d 1987 1987 1987
ID_848 1 68 NA NA d 1987 1987 1987
ID_849 1 68 NA NA d 1987 1987 1987
ID_850 2 68 ID_226 ID_158 d 1987 1987 1987
ID_851 2 68 NA NA d 1987 1987 1987
ID_852 1 68 ID_194 ID_86 d 1987 1987 1987
ID_853 2 68 ID_101 ID_606 d 1987 1987 1987
ID_854 2 68 NA NA d 1987 1987 1987
ID_855 1 68 NA NA d 1996 1987 1987
ID_856 1 68 NA NA d 1988 1987 1987
ID_857 1 68 NA NA d 1987 1987 1987
ID_858 1 68 NA NA d 1993 1987 1987
ID_859 1 68 ID_603 ID_617 d 1987 1987 1987
ID_860 2 68 NA NA d 1987 1987 1987
ID_861 1 68 NA NA d 1987 1987 1987
ID_862 1 68 ID_561 ID_765 d 1988 1987 1987
ID_863 2 68 NA NA d 1987 1987 1987
ID_864 2 68 NA NA d 1987 1987 1987
ID_865 1 68 NA NA d 1987 1987 1987
ID_866 2 68 ID_240 ID_141 d 1991 1987 1987
ID_867 2 68 NA NA d 1987 1987 1987
ID_868 1 68 NA NA d 1988 1987 1987
ID_869 2 68 NA NA d 1987 1987 1987
ID_870 1 68 ID_559 ID_700 d 1987 1987 1987
ID_871 2 68 NA NA d 1991 1987 1987
ID_872 2 68 ID_478 ID_407 d 1988 1987 1987
ID_873 2 68 NA NA d 1991 1987 1987
ID_874 2 68 ID_60 ID_391 d 1987 1987 1987
ID_875 2 68 NA NA d 1988 1987 1987
ID_876 2 68 ID_99 ID_552 d 1987 1987 1987
ID_877 2 68 NA ID_216 d 1987 1987 1987
ID_878 NA 68 NA NA d 1987 NA 1987
ID_879 2 68 NA NA d 1987 1987 1987
ID_880 1 68 NA NA d 1987 1987 1987
ID_881 2 68 ID_584 ID_162 d 1987 1987 1987
ID_882 2 68 NA NA d 1987 1987 1987
ID_883 1 68 ID_179 ID_39 d 1987 1987 1987
ID_884 2 68 ID_124 ID_40 d 1988 1987 1987
ID_885 1 68 NA NA d 1987 1987 1987
ID_886 1 68 NA NA d 1993 1987 1987
ID_887 1 68 NA NA d 1987 1987 1987
ID_888 1 68 NA NA d 1987 1987 1987
ID_889 1 68 NA NA d 1987 1987 1987
ID_890 1 68 ID_376 ID_691 d 1987 1987 1987
ID_891 1 68 NA NA d 1987 1987 1987
ID_892 1 68 NA NA d 1988 1987 1987
ID_893 2 68 NA NA d 1988 1987 1987
ID_894 1 68 NA NA d 1987 1987 1987
ID_895 2 68 NA NA d 1987 1987 1987
ID_896 1 68 NA NA d 1991 1987 1987
ID_897 1 68 NA NA d 1987 1987 1987
ID_898 2 68 ID_3 ID_138 d 1989 1987 1987
ID_899 1 68 NA NA d 1988 1987 1987
ID_900 2 68 NA NA d 1987 1987 1987
ID_901 1 68 ID_616 ID_132 d 1991 1987 1987
ID_902 2 68 NA NA d 1987 1987 1987
ID_903 2 68 NA NA d 1988 1987 1987
ID_904 1 68 ID_154 ID_634 d 1992 1987 1987
ID_905 1 68 ID_672 ID_538 d 1992 1987 1987
ID_906 1 68 NA NA d 1987 1987 1987
ID_907 2 68 NA NA d 1987 1987 1987
ID_908 1 68 NA NA d 1989 1987 1987
ID_909 1 68 ID_191 ID_267 d 1993 1987 1987
ID_910 2 68 NA NA d 1987 1987 1987
ID_911 1 68 ID_32 ID_42 d 1988 1987 1987
ID_912 2 68 NA NA d 1987 1987 1987
ID_913 2 68 NA NA d 1987 1987 1987
ID_914 1 68 NA NA d 1987 1987 1987
ID_915 2 68 NA NA d 1989 1987 1987
ID_916 1 68 NA ID_46 d 1987 1987 1987
ID_917 1 68 NA NA d 1987 1987 1987
ID_918 2 68 NA NA d 1987 1987 1987
ID_919 2 68 NA NA d 1987 1987 1987
ID_920 2 68 NA NA d 1987 1987 1987
ID_921 1 68 ID_154 ID_670 d 1987 1987 1987
ID_922 1 68 NA NA d 1987 1987 1987
ID_923 1 68 NA NA d 1989 1987 1987
ID_924 1 68 NA NA d 1991 1987 1987
ID_925 2 68 ID_66 ID_291 d 1987 1987 1987
ID_926 1 68 NA NA d 1992 1987 1987
ID_927 1 68 NA NA d 1989 1987 1987
ID_928 2 68 NA NA d 1989 1987 1987
ID_929 1 68 NA NA d 1994 1987 1987
ID_930 2 68 NA ID_700 d 1987 1987 1987
ID_931 2 68 ID_478 ID_213 d 1987 1987 1987
ID_932 1 68 NA NA d 1987 1987 1987
ID_933 2 68 ID_106 ID_271 d 1987 1987 1987
ID_934 2 68 NA NA d 1987 1987 1987
ID_935 1 68 NA NA d 1987 1987 1987
ID_936 2 68 NA NA d 1987 1987 1987
ID_937 1 68 ID_400 ID_244 d 1987 1987 1987
ID_938 1 68 NA NA d 1987 1987 1987
ID_939 2 68 NA NA d 1987 1987 1987
ID_940 2 68 ID_124 ID_651 d 1987 1987 1987
ID_941 1 68 ID_376 ID_209 d 1987 1987 1987
ID_942 2 68 NA NA d 1988 1987 1987
ID_943 1 68 NA NA d 1987 1987 1987
ID_944 1 68 NA NA d 1988 1987 1987
ID_945 1 68 NA ID_64 d 1987 1987 1987
ID_946 1 68 NA NA d 1987 1987 1987
ID_947 2 68 NA NA d 1987 1987 1987
ID_948 2 68 NA NA d 1988 1987 1987
ID_949 2 68 NA NA d 1987 1987 1987
ID_950 1 68 ID_275 ID_759 d 1992 1987 1987
ID_951 2 68 NA NA d 1990 1987 1987
ID_952 2 68 NA NA d 1987 1987 1987
ID_953 2 68 NA NA d 1987 1987 1987
ID_954 1 68 NA NA d 1988 1987 1987
ID_955 2 68 NA NA d 1987 1987 1987
ID_956 1 68 NA NA d 1987 1987 1987
ID_957 1 68 NA NA d 1991 1987 1987
ID_958 2 68 NA NA d 1987 1987 1987
ID_959 2 68 ID_57 ID_172 d 1991 1987 1987
ID_960 1 68 NA NA d 1987 1987 1987
ID_961 2 68 NA NA d 1988 1987 1987
ID_962 2 68 NA NA d 1988 1987 1987
ID_963 2 68 NA NA d 1987 1987 1987
ID_964 2 68 NA NA d 1987 1987 1987
ID_965 1 68 NA NA d 1987 1987 1987
ID_966 1 68 NA NA d 1987 1987 1987
ID_967 1 68 ID_554 ID_337 d 1987 1987 1987
ID_968 2 68 ID_164 ID_64 d 1987 1987 1987
ID_969 1 68 NA NA d 1987 1987 1987
ID_970 1 68 ID_359 ID_35 d 1988 1987 1987
ID_971 2 68 ID_557 ID_612 d 1987 1987 1987
ID_972 1 68 NA NA d 1987 1987 1987
ID_973 1 68 NA NA d 1988 1987 1987
ID_974 1 68 ID_111 ID_703 d 1987 1987 1987
ID_975 2 68 NA NA d 1988 1987 1987
ID_976 2 68 NA ID_716 d 1987 1987 1987
ID_977 1 68 NA NA d 1987 1987 1987
ID_978 1 68 ID_109 ID_97 d 1992 1987 1987
ID_979 1 68 NA NA d 1987 1987 1987
ID_980 2 68 NA NA d 1987 1987 1987
ID_981 2 68 NA NA d 1987 1987 1987
ID_982 1 68 NA NA d 1987 1987 1987
ID_983 2 68 NA NA d 1987 1987 1987
ID_984 1 68 ID_749 ID_82 d 1987 1987 1987
ID_985 2 68 ID_358 ID_626 d 1996 1987 1987
ID_986 2 68 ID_233 ID_753 d 1988 1987 1987
ID_987 2 68 NA NA d 1987 1987 1987
ID_988 1 68 NA NA d 1990 1987 1987
ID_989 1 68 NA NA d 1991 1987 1987
ID_990 2 68 NA NA d 1988 1987 1987
ID_991 1 68 ID_124 ID_207 d 1990 1987 1987
ID_992 1 68 NA NA d 1987 1987 1987
ID_993 1 68 NA NA d 1987 1987 1987
ID_994 1 68 NA NA d 1987 1987 1987
ID_995 1 68 NA NA d 1987 1987 1987
ID_996 1 68 ID_298 ID_634 d 1987 1987 1987
ID_997 2 68 ID_616 ID_617 d 1987 1987 1987
ID_998 2 68 NA NA d 1988 1987 1987
ID_999 1 68 NA NA d 1987 1987 1987
ID_1000 1 68 NA NA d 1987 1987 1987
ID_1001 2 68 ID_561 ID_372 d 1987 1987 1987
ID_1002 2 68 NA NA d 1988 1987 1987
ID_1003 1 68 NA NA d 1987 1987 1987
ID_1004 1 68 NA NA d 1987 1987 1987
ID_1005 2 68 ID_474 ID_62 d 1988 1987 1987
ID_1006 1 68 NA NA d 1987 1987 1987
ID_1007 1 68 ID_57 ID_131 d 1987 1987 1987
ID_1008 2 68 ID_749 ID_63 d 1987 1987 1987
ID_1009 2 68 ID_620 ID_176 d 1989 1987 1987
ID_1010 2 68 NA NA d 1990 1987 1987
ID_1011 1 68 NA NA d 1989 1987 1987
ID_1012 2 68 NA NA d 1988 1987 1987
ID_1013 2 68 NA NA d 1989 1987 1987
ID_1014 1 68 ID_32 ID_10 d 1993 1987 1987
ID_1015 1 68 NA NA d 1987 1987 1987
ID_1016 1 68 NA NA d 1987 1987 1987
ID_1017 2 68 ID_523 ID_658 d 1987 1987 1987
ID_1018 2 68 ID_616 ID_159 d 1987 1987 1987
ID_1019 2 68 NA NA d 1987 1987 1987
ID_1020 2 68 NA NA d 1987 1987 1987
ID_1021 2 68 NA NA d 1987 1987 1987
ID_1022 1 68 NA NA d 1987 1987 1987
ID_1023 1 68 ID_101 ID_207 d 1987 1987 1987
ID_1024 1 68 NA NA d 1993 1987 1987
ID_1025 1 68 NA NA d 1987 1987 1987
ID_1026 1 68 NA NA d 1993 1987 1987
ID_1027 1 68 NA NA d 1987 1987 1987
ID_1028 2 68 ID_195 ID_193 d 1988 1987 1987
ID_1029 1 68 NA NA d 1987 1987 1987
ID_1030 2 68 ID_125 ID_42 d 1987 1987 1987
ID_1031 1 68 NA NA d 1993 1987 1987
ID_1032 1 68 NA NA d 1987 1987 1987
ID_1033 1 68 ID_83 ID_135 d 1996 1987 1987
ID_1034 1 68 NA NA d 1987 1987 1987
ID_1035 2 68 NA NA d 1989 1987 1987
ID_1036 1 68 NA NA d 1990 1987 1987
ID_1037 1 68 NA NA d 1987 1987 1987
ID_1038 2 68 NA NA d 1987 1987 1987
ID_1039 1 68 NA NA d 1987 1987 1987
ID_1040 2 68 NA NA d 1988 1987 1987
ID_1041 2 68 NA NA d 1988 1987 1987
ID_1042 2 68 NA NA d 1987 1987 1987
ID_1043 1 68 NA NA d 1992 1987 1987
ID_1044 2 68 NA NA d 1987 1987 1987
ID_1045 1 68 ID_557 ID_198 d 1987 1987 1987
ID_1046 2 68 NA NA d 1989 1987 1987
ID_1047 1 68 NA NA d 1991 1987 1987
ID_1048 2 68 ID_60 ID_2 d 1988 1987 1987
ID_1049 1 68 NA NA d 1987 1987 1987
ID_1050 1 68 NA NA d 1987 1987 1987
ID_1051 1 68 ID_164 ID_82 d 1987 1987 1987
ID_1052 1 68 NA NA d 1987 1987 1987
ID_1053 1 68 NA NA d 1988 1987 1987
ID_1054 1 68 ID_22 ID_68 d 1987 1987 1987
ID_1055 1 68 ID_29 ID_687 d 1987 1987 1987
ID_1056 1 68 ID_433 ID_455 d 1987 1987 1987
ID_1057 1 68 NA NA d 1987 1987 1987
ID_1058 2 68 NA NA d 1988 1987 1987
ID_1059 2 68 ID_557 ID_651 d 1989 1987 1987
ID_1060 1 68 ID_22 ID_193 d 1987 1987 1987
ID_1061 1 68 NA NA d 1987 1987 1987
ID_1062 2 68 NA NA d 1987 1987 1987
ID_1063 2 68 ID_240 ID_107 d 1987 1987 1987
ID_1064 1 68 NA NA d 1987 1987 1987
ID_1065 2 68 ID_346 ID_163 d 1987 1987 1987
ID_1066 1 68 NA NA d 1987 1987 1987
ID_1067 1 68 NA NA d 1987 1987 1987
ID_1068 2 68 NA NA d 1987 1987 1987
ID_1069 1 68 NA NA d 1987 1987 1987
ID_1070 2 68 NA NA d 1987 1987 1987
ID_1071 NA 68 NA NA d 1993 NA 1987
ID_1072 2 68 ID_3 ID_720 d 1991 1987 1987
ID_1073 2 68 ID_56 ID_455 d 1987 1987 1987
ID_1074 2 68 ID_30 ID_424 d 1988 1987 1987
ID_1075 1 68 NA NA d 1987 1987 1987
ID_1076 1 68 NA NA d 1989 1987 1987
ID_1077 2 68 NA NA d 1988 1987 1987
ID_1078 1 68 NA NA d 1987 1987 1987
ID_1079 1 68 ID_123 ID_97 d 1991 1987 1987
ID_1080 1 68 NA NA d 1987 1987 1987
ID_1081 1 68 NA NA d 1987 1987 1987
ID_1082 2 68 NA NA d 1988 1987 1987
ID_1083 1 68 ID_154 ID_648 d 1987 1987 1987
ID_1084 1 68 NA NA d 1987 1987 1987
ID_1085 1 68 NA NA d 1987 1987 1987
ID_1086 1 68 NA NA d 1994 1987 1987
ID_1087 1 68 NA NA d 1988 1987 1987
ID_1088 2 68 NA NA d 1987 1987 1987
ID_1089 2 68 NA NA d 1987 1987 1987
ID_1090 2 68 ID_94 ID_6 d 1987 1987 1987
ID_1091 2 68 ID_243 ID_182 d 1987 1987 1987
ID_1092 2 68 NA NA d 1989 1987 1987
ID_1093 2 68 NA NA d 1987 1987 1987
ID_1094 2 68 NA NA d 1992 1987 1987
ID_1095 2 68 NA NA d 1987 1987 1987
ID_1096 1 68 NA NA d 1987 1987 1987
ID_1097 2 68 NA NA d 1987 1987 1987
ID_1098 2 68 ID_616 ID_19 d 1994 1987 1987
ID_1099 2 68 NA NA d 1987 1987 1987
ID_1100 2 68 NA NA d 1988 1987 1987
ID_1101 2 68 NA NA d 1987 1987 1987
ID_1102 1 68 NA NA d 1987 1987 1987
ID_1103 1 68 NA NA d 1989 1987 1987
ID_1104 2 68 ID_44 ID_535 d 1987 1987 1987
ID_1105 2 68 NA NA d 1987 1987 1987
ID_1106 2 68 ID_110 ID_209 d 1987 1987 1987
